,trip_date,city,trip_count
3486,2020-05-08,sf,4404
3487,2020-05-08,nyc,17523
3488,2020-05-09,sf,4852
3489,2020-05-09,boston,1438
3490,2020-05-09,nyc,28118
3491,2020-05-10,sf,4289
3492,2020-05-10,boston,2749
3493,2020-05-10,nyc,55302
3494,2020-05-11,nyc,23031
3495,2020-05-11,sf,2388
3496,2020-05-11,boston,1359
3497,2020-05-12,boston,2486
3498,2020-05-12,nyc,36435
3499,2020-05-12,sf,3078
3500,2020-05-13,boston,2995
3501,2020-05-13,sf,2883
3502,2020-05-13,nyc,41181
3503,2020-05-14,nyc,42150
3504,2020-05-14,boston,4256
3505,2020-05-14,sf,2752
3506,2020-05-15,nyc,53727
3507,2020-05-15,sf,4209
3508,2020-05-15,boston,3541
3509,2020-05-16,sf,6323
3510,2020-05-16,boston,6172
3511,2020-05-16,nyc,81832
3512,2020-05-17,boston,4894
3513,2020-05-17,sf,4870
3514,2020-05-17,nyc,64839
3515,2020-05-18,sf,3407
3516,2020-05-18,boston,2799
3517,2020-05-18,nyc,39713
3518,2020-05-19,nyc,41551
3519,2020-05-19,sf,3824
3520,2020-05-19,boston,3235
3521,2020-05-20,boston,3726
3522,2020-05-20,sf,3757
3523,2020-05-20,nyc,46328
3524,2020-05-21,nyc,49320
3525,2020-05-21,boston,4795
3526,2020-05-21,sf,4106
3527,2020-05-22,sf,5353
3528,2020-05-22,nyc,48212
3529,2020-05-22,boston,5958
3530,2020-05-23,boston,3898
3531,2020-05-23,nyc,23433
3532,2020-05-23,sf,7059
3533,2020-05-24,sf,7104
3534,2020-05-24,nyc,74386
3535,2020-05-24,boston,5543
3536,2020-05-25,sf,6980
3537,2020-05-25,boston,4426
3538,2020-05-25,nyc,69156
3539,2020-05-26,nyc,54048
3540,2020-05-26,sf,4266
3541,2020-05-26,boston,5004
3542,2020-05-27,boston,5217
3543,2020-05-27,sf,4372
3544,2020-05-27,nyc,56079
3545,2020-05-28,sf,3971
3546,2020-05-28,boston,4446
3547,2020-05-28,nyc,46783
3548,2020-05-29,nyc,54126
3549,2020-05-29,boston,4997
3550,2020-05-29,sf,4703
3551,2020-05-30,sf,5818
3552,2020-05-30,boston,7698
3553,2020-05-30,nyc,88799
3554,2020-05-31,nyc,82313
3555,2020-05-31,sf,5876
3556,2020-05-31,boston,8071
3557,2020-06-01,boston,4210
3558,2020-06-01,sf,4588
3559,2020-06-01,nyc,53768
3560,2020-06-02,boston,4890
3561,2020-06-02,sf,4629
3562,2020-06-02,nyc,47335
3563,2020-06-03,nyc,29481
3564,2020-06-03,boston,5300
3565,2020-06-03,sf,7163
3566,2020-06-04,nyc,40647
3567,2020-06-04,boston,5588
3568,2020-06-04,sf,4527
3569,2020-06-05,sf,5135
3570,2020-06-05,boston,5427
3571,2020-06-05,nyc,33701
3572,2020-06-06,sf,7183
3573,2020-06-06,nyc,57952
3574,2020-06-06,boston,5991
3575,2020-06-07,boston,6474
3576,2020-06-07,nyc,82257
3577,2020-06-07,sf,6036
3578,2020-06-08,sf,4363
3579,2020-06-08,boston,5968
3580,2020-06-08,nyc,61978
3581,2020-06-09,nyc,62821
3582,2020-06-09,boston,5591
3583,2020-06-09,sf,5005
3584,2020-06-10,sf,4947
3585,2020-06-10,nyc,64261
3586,2020-06-10,boston,5965
3587,2020-06-11,sf,4725
3588,2020-06-11,boston,3305
3589,2020-06-11,nyc,44645
3590,2020-06-12,boston,7484
3591,2020-06-12,sf,5150
3592,2020-06-12,nyc,73777
3593,2020-06-13,boston,9447
3594,2020-06-13,sf,7246
3595,2020-06-13,nyc,91498
3596,2020-06-14,sf,5933
3597,2020-06-14,boston,8417
3598,2020-06-14,nyc,81261
3599,2020-06-15,boston,5643
3600,2020-06-15,nyc,58637
3601,2020-06-15,sf,4320
3602,2020-06-16,sf,4867
3603,2020-06-16,nyc,66458
3604,2020-06-16,boston,6625
3605,2020-06-17,boston,6920
3606,2020-06-17,nyc,65219
3607,2020-06-17,sf,5324
3608,2020-06-18,boston,6949
3609,2020-06-18,nyc,63186
3610,2020-06-18,sf,5521
3611,2020-06-19,boston,7942
3612,2020-06-19,nyc,80582
3613,2020-06-19,sf,6329
3614,2020-06-20,nyc,82442
3615,2020-06-20,sf,6046
3616,2020-06-20,boston,8363
3617,2020-06-21,sf,5264
3618,2020-06-21,nyc,73841
3619,2020-06-21,boston,7205
3620,2020-06-22,boston,6463
3621,2020-06-22,sf,4245
3622,2020-06-22,nyc,60891
3623,2020-06-23,sf,4482
3624,2020-06-23,boston,6977
3625,2020-06-23,nyc,68598
3626,2020-06-24,sf,4821
3627,2020-06-24,boston,6414
3628,2020-06-24,nyc,67986
3629,2020-06-25,sf,4657
3630,2020-06-25,nyc,70798
3631,2020-06-25,boston,7765
3632,2020-06-26,nyc,75065
3633,2020-06-26,sf,5087
3634,2020-06-26,boston,8493
3635,2020-06-27,sf,5667
3636,2020-06-27,boston,7228
3637,2020-06-27,nyc,60588
3638,2020-06-28,nyc,70490
3639,2020-06-28,boston,4806
3640,2020-06-28,sf,5619
3641,2020-06-29,boston,4634
3642,2020-06-29,sf,4611
3643,2020-06-29,nyc,62790
3644,2020-06-30,boston,5359
3645,2020-06-30,nyc,66241
3646,2020-06-30,sf,4920
3647,2020-07-01,sf,4698
3648,2020-07-01,boston,6457
3649,2020-07-01,nyc,64432
3650,2020-07-02,nyc,74769
3651,2020-07-02,sf,5030
3652,2020-07-02,boston,8118
3653,2020-07-03,boston,8142
3654,2020-07-03,nyc,60513
3655,2020-07-03,sf,5174
3656,2020-07-04,boston,9800
3657,2020-07-04,nyc,72462
3658,2020-07-04,sf,5847
3659,2020-07-05,sf,5099
3660,2020-07-05,nyc,65790
3661,2020-07-05,boston,8078
3662,2020-07-06,sf,4436
3663,2020-07-06,boston,7386
3664,2020-07-06,nyc,46822
3665,2020-07-07,boston,7546
3666,2020-07-07,sf,4750
3667,2020-07-07,nyc,69021
3668,2020-07-08,boston,6967
3669,2020-07-08,nyc,64387
3670,2020-07-08,sf,4636
3671,2020-07-09,sf,4993
3672,2020-07-09,boston,7920
3673,2020-07-09,nyc,77797
3674,2020-07-10,nyc,23228
3675,2020-07-10,boston,7800
3676,2020-07-10,sf,5172
3677,2020-07-11,sf,7090
3678,2020-07-11,boston,10344
3679,2020-07-11,nyc,67899
3680,2020-07-12,nyc,85961
3681,2020-07-12,sf,6040
3682,2020-07-12,boston,9109
3683,2020-07-13,nyc,70320
3684,2020-07-13,sf,4009
3685,2020-07-13,boston,7034
3686,2020-07-14,nyc,78330
3687,2020-07-14,boston,6641
3688,2020-07-14,sf,4586
3689,2020-07-15,sf,4715
3690,2020-07-15,boston,8829
3691,2020-07-15,nyc,79719
3692,2020-07-16,nyc,80739
3693,2020-07-16,sf,4553
3694,2020-07-16,boston,9047
3695,2020-07-17,nyc,71144
3696,2020-07-17,sf,5325
3697,2020-07-17,boston,8372
3698,2020-07-18,nyc,81933
3699,2020-07-18,sf,6414
3700,2020-07-18,boston,9925
3701,2020-07-19,boston,7668
3702,2020-07-19,sf,5348
3703,2020-07-19,nyc,68062
3704,2020-07-20,sf,4076
3705,2020-07-20,boston,7068
3706,2020-07-20,nyc,59359
3707,2020-07-21,sf,4326
3708,2020-07-21,nyc,71868
3709,2020-07-21,boston,8367
3710,2020-07-22,nyc,52781
3711,2020-07-22,sf,4649
3712,2020-07-22,boston,7685
3713,2020-07-23,boston,6608
3714,2020-07-23,sf,4630
3715,2020-07-23,nyc,66739
3716,2020-07-24,sf,4847
3717,2020-07-24,boston,10405
3718,2020-07-24,nyc,67979
3719,2020-07-25,boston,11914
3720,2020-07-25,sf,6601
3721,2020-07-25,nyc,89319
3722,2020-07-26,sf,5564
3723,2020-07-26,boston,9130
3724,2020-07-26,nyc,74039
3725,2020-07-27,boston,7276
3726,2020-07-27,nyc,63641
3727,2020-07-27,sf,4180
3728,2020-07-28,boston,7751
3729,2020-07-28,nyc,71645
3730,2020-07-28,sf,4340
3731,2020-07-29,sf,4526
3732,2020-07-29,nyc,78390
3733,2020-07-29,boston,9126
3734,2020-07-30,boston,8569
3735,2020-07-30,sf,4474
3736,2020-07-30,nyc,73295
3737,2020-07-31,nyc,72105
3738,2020-07-31,sf,5120
3739,2020-07-31,boston,10644
3740,2020-08-01,sf,6417
3741,2020-08-01,nyc,90875
3742,2020-08-01,boston,11982
3743,2020-08-02,boston,8286
3744,2020-08-02,nyc,71599
3745,2020-08-02,sf,5421
3746,2020-08-03,sf,4296
3747,2020-08-03,nyc,68473
3748,2020-08-03,boston,8442
3749,2020-08-04,sf,4251
3750,2020-08-04,boston,6267
3751,2020-08-04,nyc,45443
3752,2020-08-05,sf,4281
3753,2020-08-05,nyc,83267
3754,2020-08-05,boston,9425
3755,2020-08-06,nyc,80507
3756,2020-08-06,sf,4765
3757,2020-08-06,boston,9810
3758,2020-08-07,sf,5300
3759,2020-08-07,boston,9984
3760,2020-08-07,nyc,60950
3761,2020-08-08,nyc,92020
3762,2020-08-08,boston,12097
3763,2020-08-08,sf,6150
3764,2020-08-09,sf,5169
3765,2020-08-09,boston,9637
3766,2020-08-09,nyc,84303
3767,2020-08-10,sf,4054
3768,2020-08-10,nyc,70289
3769,2020-08-10,boston,8205
3770,2020-08-11,sf,4357
3771,2020-08-11,nyc,76668
3772,2020-08-11,boston,8706
3773,2020-08-12,boston,8868
3774,2020-08-12,nyc,67444
3775,2020-08-12,sf,4707
3776,2020-08-13,sf,5115
3777,2020-08-13,boston,9439
3778,2020-08-13,nyc,63626
3779,2020-08-14,sf,6081
3780,2020-08-14,boston,10305
3781,2020-08-14,nyc,85379
3782,2020-08-15,boston,10440
3783,2020-08-15,nyc,94786
3784,2020-08-15,sf,6994
3785,2020-08-16,boston,6571
3786,2020-08-16,sf,4860
3787,2020-08-16,nyc,39478
3788,2020-08-17,sf,4278
3789,2020-08-17,nyc,71626
3790,2020-08-17,boston,8863
3791,2020-08-18,sf,5026
3792,2020-08-18,nyc,83230
3793,2020-08-18,boston,9571
3794,2020-08-19,boston,8438
3795,2020-08-19,nyc,72737
3796,2020-08-19,sf,4395
3797,2020-08-20,boston,10202
3798,2020-08-20,sf,4495
3799,2020-08-20,nyc,82566
3800,2020-08-21,nyc,86343
3801,2020-08-21,boston,10547
3802,2020-08-21,sf,5317
3803,2020-08-22,sf,6402
3804,2020-08-22,nyc,88775
3805,2020-08-22,boston,10439
3806,2020-08-23,nyc,83372
3807,2020-08-23,boston,7391
3808,2020-08-23,sf,4735
3809,2020-08-24,boston,9092
3810,2020-08-24,sf,4089
3811,2020-08-24,nyc,72394
3812,2020-08-25,sf,4173
3813,2020-08-25,nyc,73272
3814,2020-08-25,boston,9699
3815,2020-08-26,nyc,89646
3816,2020-08-26,sf,4230
3817,2020-08-26,boston,10541
3818,2020-08-27,nyc,70428
3819,2020-08-27,sf,4507
3820,2020-08-27,boston,6942
3821,2020-08-28,sf,4680
3822,2020-08-28,boston,11238
3823,2020-08-28,nyc,79403
3824,2020-08-29,nyc,72831
3825,2020-08-29,sf,5363
3826,2020-08-29,boston,6770
3827,2020-08-30,sf,4885
3828,2020-08-30,boston,11294
3829,2020-08-30,nyc,94143
3830,2020-08-31,nyc,76908
3831,2020-08-31,boston,9542
3832,2020-08-31,sf,3897
3833,2020-09-01,sf,4127
3834,2020-09-01,nyc,77898
3835,2020-09-01,boston,9913
3836,2020-09-02,nyc,71145
3837,2020-09-02,boston,5945
3838,2020-09-02,sf,4697
3839,2020-09-03,boston,9186
3840,2020-09-03,nyc,72503
3841,2020-09-03,sf,4450
3842,2020-09-04,nyc,86839
3843,2020-09-04,sf,5515
3844,2020-09-04,boston,11718
3845,2020-09-05,nyc,91331
3846,2020-09-05,boston,13154
3847,2020-09-05,sf,6588
3848,2020-09-06,nyc,84685
3849,2020-09-06,sf,5739
3850,2020-09-06,boston,12683
3851,2020-09-07,boston,11843
3852,2020-09-07,sf,5055
3853,2020-09-07,nyc,85413
3854,2020-09-08,boston,10061
3855,2020-09-08,sf,4094
3856,2020-09-08,nyc,80610
3857,2020-09-09,nyc,85777
3858,2020-09-09,sf,3378
3859,2020-09-09,boston,9930
3860,2020-09-10,sf,3023
3861,2020-09-10,nyc,53787
3862,2020-09-10,boston,6363
3863,2020-09-11,boston,10989
3864,2020-09-11,sf,3279
3865,2020-09-11,nyc,96236
3866,2020-09-12,boston,14401
3867,2020-09-12,sf,3778
3868,2020-09-12,nyc,103403
3869,2020-09-13,nyc,86230
3870,2020-09-13,boston,11177
3871,2020-09-13,sf,3338
3872,2020-09-14,nyc,80515
3873,2020-09-14,boston,9400
3874,2020-09-14,sf,3420
3875,2020-09-15,boston,9367
3876,2020-09-15,nyc,85304
3877,2020-09-15,sf,4377
3878,2020-09-16,boston,9659
3879,2020-09-16,nyc,88249
3880,2020-09-16,sf,4951
3881,2020-09-17,sf,4837
3882,2020-09-17,boston,10057
3883,2020-09-17,nyc,88892
3884,2020-09-18,nyc,90506
3885,2020-09-18,sf,5604
3886,2020-09-18,boston,10570
3887,2020-09-19,sf,6917
3888,2020-09-19,nyc,91529
3889,2020-09-19,boston,12568
3890,2020-09-20,sf,5710
3891,2020-09-20,nyc,78991
3892,2020-09-20,boston,9057
3893,2020-09-21,boston,7947
3894,2020-09-21,sf,4330
3895,2020-09-21,nyc,73176
3896,2020-09-22,boston,8248
3897,2020-09-22,nyc,83981
3898,2020-09-22,sf,4540
3899,2020-09-23,nyc,91755
3900,2020-09-23,sf,5036
3901,2020-09-23,boston,10010
3902,2020-09-24,nyc,88143
3903,2020-09-24,sf,4801
3904,2020-09-24,boston,10341
3905,2020-09-25,boston,11771
3906,2020-09-25,nyc,95074
3907,2020-09-25,sf,5625
3908,2020-09-26,boston,14174
3909,2020-09-26,nyc,100963
3910,2020-09-26,sf,7095
3911,2020-09-27,boston,10857
3912,2020-09-27,sf,6228
3913,2020-09-27,nyc,88837
3914,2020-09-28,sf,4560
3915,2020-09-28,nyc,79226
3916,2020-09-28,boston,8680
3917,2020-09-29,boston,9696
3918,2020-09-29,sf,4484
3919,2020-09-29,nyc,60609
3920,2020-09-30,nyc,87000
3921,2020-09-30,sf,4772
3922,2020-09-30,boston,8088
3923,2020-10-01,nyc,92050
3924,2020-10-01,boston,10312
3925,2020-10-01,sf,4460
3926,2020-10-02,nyc,83217
3927,2020-10-02,sf,4784
3928,2020-10-02,boston,9904
3929,2020-10-03,boston,12399
3930,2020-10-03,sf,6634
3931,2020-10-03,nyc,98358
3932,2020-10-04,sf,5062
3933,2020-10-04,nyc,83206
3934,2020-10-04,boston,10025
3935,2020-10-05,boston,7999
3936,2020-10-05,sf,4284
3937,2020-10-05,nyc,77867
3938,2020-10-06,nyc,88220
3939,2020-10-06,sf,4370
3940,2020-10-06,boston,9301
3941,2020-10-07,nyc,83343
3942,2020-10-07,sf,4545
3943,2020-10-07,boston,7537
3944,2020-10-08,nyc,86178
3945,2020-10-08,boston,9157
3946,2020-10-08,sf,4415
3947,2020-10-09,sf,5572
3948,2020-10-09,nyc,89994
3949,2020-10-09,boston,9534
3950,2020-10-10,nyc,96654
3951,2020-10-10,sf,5927
3952,2020-10-10,boston,14267
3953,2020-10-11,nyc,77443
3954,2020-10-11,boston,9759
3955,2020-10-11,sf,6342
3956,2020-10-12,boston,6376
3957,2020-10-12,nyc,16873
3958,2020-10-12,sf,4959
3959,2020-10-13,nyc,52899
3960,2020-10-13,boston,2185
3961,2020-10-13,sf,5073
3962,2020-10-14,nyc,89590
3963,2020-10-14,sf,5371
3964,2020-10-14,boston,9120
3965,2020-10-15,nyc,92487
3966,2020-10-15,boston,9749
3967,2020-10-15,sf,5496
3968,2020-10-16,sf,6145
3969,2020-10-16,nyc,31102
3970,2020-10-16,boston,5211
3971,2020-10-17,boston,8996
3972,2020-10-17,nyc,89601
3973,2020-10-17,sf,7631
3974,2020-10-18,boston,8581
3975,2020-10-18,nyc,77967
3976,2020-10-18,sf,6014
3977,2020-10-19,boston,7549
3978,2020-10-19,nyc,74286
3979,2020-10-19,sf,4451
3980,2020-10-20,boston,8270
3981,2020-10-20,sf,4914
3982,2020-10-20,nyc,77181
3983,2020-10-21,boston,7669
3984,2020-10-21,nyc,85149
3985,2020-10-21,sf,5098
3986,2020-10-22,nyc,84899
3987,2020-10-22,sf,4935
3988,2020-10-22,boston,8999
3989,2020-10-23,nyc,88040
3990,2020-10-23,boston,9885
3991,2020-10-23,sf,5838
3992,2020-10-24,boston,11260
3993,2020-10-24,sf,6343
3994,2020-10-24,nyc,91947
3995,2020-10-25,boston,7128
3996,2020-10-25,sf,5752
3997,2020-10-25,nyc,62689
3998,2020-10-26,boston,6351
3999,2020-10-26,nyc,51767
4000,2020-10-26,sf,4743
4001,2020-10-27,sf,5091
4002,2020-10-27,nyc,78973
4003,2020-10-27,boston,7232
4004,2020-10-28,sf,5057
4005,2020-10-28,boston,3910
4006,2020-10-28,nyc,63572
4007,2020-10-29,nyc,19311
4008,2020-10-29,boston,3193
4009,2020-10-29,sf,5329
4010,2020-10-30,boston,1655
4011,2020-10-30,sf,5886
4012,2020-10-30,nyc,39959
4013,2020-10-31,sf,7020
4014,2020-10-31,nyc,67584
4015,2020-10-31,boston,4911
4016,2020-11-01,boston,3556
4017,2020-11-01,sf,6000
4018,2020-11-01,nyc,32945
4019,2020-11-02,boston,4520
4020,2020-11-02,nyc,51194
4021,2020-11-02,sf,4674
4022,2020-11-03,nyc,62808
4023,2020-11-03,sf,5196
4024,2020-11-03,boston,5289
4025,2020-11-04,sf,4583
4026,2020-11-04,boston,5581
4027,2020-11-04,nyc,65931
4028,2020-11-05,nyc,75582
4029,2020-11-05,sf,4848
4030,2020-11-05,boston,7343
4031,2020-11-06,boston,8623
4032,2020-11-06,sf,5295
4033,2020-11-06,nyc,83083
4034,2020-11-07,nyc,99821
4035,2020-11-07,sf,7003
4036,2020-11-07,boston,12248
4037,2020-11-08,nyc,87430
4038,2020-11-08,sf,4132
4039,2020-11-08,boston,9210
4040,2020-11-09,nyc,76734
4041,2020-11-09,sf,3892
4042,2020-11-09,boston,7052
4043,2020-11-10,boston,8053
4044,2020-11-10,sf,4314
4045,2020-11-10,nyc,85345
4046,2020-11-11,nyc,46759
4047,2020-11-11,boston,7680
4048,2020-11-11,sf,4576
4049,2020-11-12,sf,4563
4050,2020-11-12,nyc,41097
4051,2020-11-12,boston,5622
4052,2020-11-13,nyc,49213
4053,2020-11-13,boston,3348
4054,2020-11-13,sf,3281
4055,2020-11-14,nyc,76155
4056,2020-11-14,sf,5704
4057,2020-11-14,boston,6936
4058,2020-11-15,boston,4537
4059,2020-11-15,nyc,51521
4060,2020-11-15,sf,5034
4061,2020-11-16,nyc,58226
4062,2020-11-16,sf,4299
4063,2020-11-16,boston,5175
4064,2020-11-17,nyc,55059
4065,2020-11-17,boston,5020
4066,2020-11-17,sf,2713
4067,2020-11-18,boston,3780
4068,2020-11-18,nyc,44558
4069,2020-11-18,sf,3994
4070,2020-11-19,boston,4147
4071,2020-11-19,nyc,52024
4072,2020-11-19,sf,4356
4073,2020-11-20,sf,5044
4074,2020-11-20,nyc,69326
4075,2020-11-20,boston,6550
4076,2020-11-21,nyc,76404
4077,2020-11-21,boston,7413
4078,2020-11-21,sf,5111
4079,2020-11-22,boston,3497
4080,2020-11-22,nyc,46633
4081,2020-11-22,sf,4086
4082,2020-11-23,nyc,43107
4083,2020-11-23,sf,3857
4084,2020-11-23,boston,2359
4085,2020-11-24,nyc,53712
4086,2020-11-24,boston,4215
4087,2020-11-24,sf,4036
4088,2020-11-25,nyc,57586
4089,2020-11-25,sf,4336
4090,2020-11-25,boston,4028
4091,2020-11-26,boston,1450
4092,2020-11-26,nyc,31215
4093,2020-11-26,sf,2646
4094,2020-11-27,nyc,53848
4095,2020-11-27,boston,4041
4096,2020-11-27,sf,3786
4097,2020-11-28,sf,4205
4098,2020-11-28,boston,4192
4099,2020-11-28,nyc,53896
4100,2020-11-29,nyc,53239
4101,2020-11-29,boston,4222
4102,2020-11-29,sf,3865
4103,2020-11-30,sf,3591
4104,2020-11-30,boston,2025
4105,2020-11-30,nyc,23528
4106,2020-12-01,sf,3809
4107,2020-12-01,boston,4407
4108,2020-12-01,nyc,53648
4109,2020-12-02,boston,3568
4110,2020-12-02,nyc,47850
4111,2020-12-02,sf,3846
4112,2020-12-03,boston,3993
4113,2020-12-03,sf,4016
4114,2020-12-03,nyc,53745
4115,2020-12-04,nyc,40838
4116,2020-12-04,sf,4490
4117,2020-12-04,boston,4802
4118,2020-12-05,nyc,32172
4119,2020-12-05,sf,5115
4120,2020-12-05,boston,592
4121,2020-12-06,nyc,41219
4122,2020-12-06,sf,4013
4123,2020-12-06,boston,2707
4124,2020-12-07,sf,3678
4125,2020-12-07,nyc,42035
4126,2020-12-07,boston,3038
4127,2020-12-08,boston,2995
4128,2020-12-08,nyc,41521
4129,2020-12-08,sf,3779
4130,2020-12-09,boston,3168
4131,2020-12-09,sf,3602
4132,2020-12-09,nyc,37413
4133,2020-12-10,boston,3681
4134,2020-12-10,sf,3564
4135,2020-12-10,nyc,52416
4136,2020-12-11,boston,4187
4137,2020-12-11,sf,3130
4138,2020-12-11,nyc,60551
4139,2020-12-12,boston,2024
4140,2020-12-12,nyc,54112
4141,2020-12-12,sf,3879
4142,2020-12-13,boston,4650
4143,2020-12-13,sf,1489
4144,2020-12-13,nyc,61862
4145,2020-12-14,boston,2341
4146,2020-12-14,nyc,26072
4147,2020-12-14,sf,3248
4148,2020-12-15,nyc,45292
4149,2020-12-15,boston,3036
4150,2020-12-15,sf,3389
4151,2020-12-16,nyc,26623
4152,2020-12-16,sf,3343
4153,2020-12-16,boston,2414
4154,2020-12-17,nyc,182
4155,2020-12-17,sf,3350
4156,2020-12-17,boston,210
4157,2020-12-18,boston,1113
4158,2020-12-18,sf,3780
4159,2020-12-18,nyc,15131
4160,2020-12-19,nyc,16909
4161,2020-12-19,boston,1166
4162,2020-12-19,sf,4114
4163,2020-12-20,sf,3549
4164,2020-12-20,nyc,16512
4165,2020-12-20,boston,1006
4166,2020-12-21,boston,1634
4167,2020-12-21,sf,3259
4168,2020-12-21,nyc,31675
4169,2020-12-22,boston,1981
4170,2020-12-22,sf,3425
4171,2020-12-22,nyc,37570
4172,2020-12-23,nyc,40873
4173,2020-12-23,sf,3437
4174,2020-12-23,boston,1966
4175,2020-12-24,nyc,32951
4176,2020-12-24,boston,1920
4177,2020-12-24,sf,2947
4178,2020-12-25,nyc,11983
4179,2020-12-25,sf,1139
4180,2020-12-25,boston,385
4181,2020-12-26,boston,1493
4182,2020-12-26,sf,2784
4183,2020-12-26,nyc,19978
4184,2020-12-27,sf,2839
4185,2020-12-27,nyc,24040
4186,2020-12-27,boston,1502
4187,2020-12-28,sf,2908
4188,2020-12-28,boston,2344
4189,2020-12-28,nyc,39200
4190,2020-12-29,nyc,33593
4191,2020-12-29,boston,1784
4192,2020-12-29,sf,3466
4193,2020-12-30,nyc,36031
4194,2020-12-30,sf,3271
4195,2020-12-30,boston,1863
4196,2020-12-31,boston,2032
4197,2020-12-31,sf,3764
4198,2020-12-31,nyc,26626
4199,2021-01-01,sf,2789
4200,2021-01-01,boston,1894
4201,2021-01-01,nyc,18996
4202,2021-01-02,nyc,41699
4203,2021-01-02,sf,1912
4204,2021-01-02,boston,1720
4205,2021-01-03,sf,2720
4206,2021-01-03,nyc,14737
4207,2021-01-03,boston,1485
4208,2021-01-04,sf,2175
4209,2021-01-04,boston,1923
4210,2021-01-04,nyc,37160
4211,2021-01-05,boston,2028
4212,2021-01-05,sf,3167
4213,2021-01-05,nyc,38905
4214,2021-01-06,nyc,38361
4215,2021-01-06,boston,2296
4216,2021-01-06,sf,2635
4217,2021-01-07,boston,2550
4218,2021-01-07,nyc,38390
4219,2021-01-07,sf,3134
4220,2021-01-08,boston,2598
4221,2021-01-08,sf,3187
4222,2021-01-08,nyc,37550
4223,2021-01-09,nyc,35055
4224,2021-01-09,sf,4311
4225,2021-01-09,boston,2541
4226,2021-01-10,nyc,35796
4227,2021-01-10,sf,3254
4228,2021-01-10,boston,2473
4229,2021-01-11,nyc,36472
4230,2021-01-11,sf,3022
4231,2021-01-11,boston,2455
4232,2021-01-12,boston,2790
4233,2021-01-12,nyc,42749
4234,2021-01-12,sf,2890
4235,2021-01-13,boston,2913
4236,2021-01-13,sf,3492
4237,2021-01-13,nyc,42964
4238,2021-01-14,sf,3452
4239,2021-01-14,boston,2231
4240,2021-01-14,nyc,48338
4241,2021-01-15,boston,2983
4242,2021-01-15,nyc,40954
4243,2021-01-15,sf,3895
4244,2021-01-16,boston,2318
4245,2021-01-16,nyc,41669
4246,2021-01-16,sf,4699
4247,2021-01-17,sf,4948
4248,2021-01-17,nyc,39290
4249,2021-01-17,boston,2793
4250,2021-01-18,sf,5085
4251,2021-01-18,nyc,43234
4252,2021-01-18,boston,3197
4253,2021-01-19,sf,3242
4254,2021-01-19,boston,2908
4255,2021-01-19,nyc,41014
4256,2021-01-20,sf,3456
4257,2021-01-20,boston,2860
4258,2021-01-20,nyc,36596
4259,2021-01-21,boston,2610
4260,2021-01-21,nyc,41278
4261,2021-01-21,sf,3340
4262,2021-01-22,boston,3257
4263,2021-01-22,sf,2903
4264,2021-01-22,nyc,44493
4265,2021-01-23,nyc,32490
4266,2021-01-23,boston,2723
4267,2021-01-23,sf,5146
4268,2021-01-24,boston,1692
4269,2021-01-24,nyc,27633
4270,2021-01-24,sf,1911
4271,2021-01-25,nyc,36408
4272,2021-01-25,boston,2613
4273,2021-01-25,sf,2868
4274,2021-01-26,nyc,27617
4275,2021-01-26,boston,2539
4276,2021-01-26,sf,2011
4277,2021-01-27,nyc,39335
4278,2021-01-27,boston,1330
4279,2021-01-27,sf,2037
4280,2021-01-28,sf,2113
4281,2021-01-28,boston,1775
4282,2021-01-28,nyc,34436
4283,2021-01-29,sf,3784
4284,2021-01-29,nyc,23747
4285,2021-01-29,boston,1371
4286,2021-01-30,nyc,27653
4287,2021-01-30,boston,1362
4288,2021-01-30,sf,4581
4289,2021-01-31,boston,1577
4290,2021-01-31,sf,4204
4291,2021-01-31,nyc,21951
4292,2021-02-01,nyc,251
4293,2021-02-01,boston,1387
4294,2021-02-01,sf,2897
4295,2021-02-02,sf,3181
4296,2021-02-02,boston,858
4297,2021-02-03,nyc,6526
4298,2021-02-03,boston,2059
4299,2021-02-03,sf,3648
4300,2021-02-04,sf,3669
4301,2021-02-04,boston,2546
4302,2021-02-04,nyc,18877
4303,2021-02-05,boston,2625
4304,2021-02-05,nyc,24539
4305,2021-02-05,sf,4307
4306,2021-02-06,sf,5605
4307,2021-02-06,nyc,31458
4308,2021-02-06,boston,3146
4309,2021-02-07,boston,1254
4310,2021-02-07,nyc,8340
4311,2021-02-07,sf,4285
4312,2021-02-08,boston,1482
4313,2021-02-08,sf,3184
4314,2021-02-08,nyc,18625
4315,2021-02-09,sf,3359
4316,2021-02-09,nyc,22637
4317,2021-02-09,boston,1427
4318,2021-02-10,sf,3856
4319,2021-02-10,nyc,28428
4320,2021-02-10,boston,2001
4321,2021-02-11,boston,2387
4322,2021-02-11,nyc,23129
4323,2021-02-11,sf,2379
4324,2021-02-12,sf,4273
4325,2021-02-12,boston,2219
4326,2021-02-12,nyc,26194
4327,2021-02-13,boston,2317
4328,2021-02-13,sf,4536
4329,2021-02-13,nyc,23260
4330,2021-02-14,nyc,23643
4331,2021-02-14,sf,3466
4332,2021-02-14,boston,2065
4333,2021-02-15,boston,1708
4334,2021-02-15,nyc,23617
4335,2021-02-15,sf,2699
4336,2021-02-16,boston,1476
4337,2021-02-16,nyc,31331
4338,2021-02-16,sf,3247
4339,2021-02-17,nyc,31149
4340,2021-02-17,boston,2357
4341,2021-02-17,sf,3857
